TOTAL	GeneChunk	runMONSTER	didFAIL	isMISSING
KLF10	605	TRUE	FALSE	FALSE
ZNF197	606	TRUE	FALSE	FALSE
FADS3	607	TRUE	FALSE	FALSE
CCDC191	608	TRUE	FALSE	FALSE
GAMT	609	TRUE	FALSE	FALSE
MMP1	610	TRUE	FALSE	FALSE
ZNF383	611	TRUE	FALSE	FALSE
GPX6	612	TRUE	FALSE	FALSE
ADH5	613	TRUE	FALSE	FALSE
ADPRH	614	TRUE	FALSE	FALSE
DUSP6	615	TRUE	FALSE	FALSE
TMEM200B	616	TRUE	FALSE	FALSE
CD79A	617	TRUE	FALSE	FALSE
MYCBP	618	TRUE	FALSE	FALSE
MSH5	619	TRUE	FALSE	FALSE
CRYM	620	TRUE	FALSE	FALSE
PPP2R5A	621	TRUE	FALSE	FALSE
BIN1	622	TRUE	FALSE	FALSE
CD276	623	TRUE	FALSE	FALSE
DNER	624	TRUE	FALSE	FALSE
TRMT13	625	TRUE	FALSE	FALSE
EGR4	626	FALSE	TRUE	FALSE
MUC7	627	TRUE	FALSE	FALSE
FZD8	628	TRUE	FALSE	FALSE
ISG20L2	629	TRUE	FALSE	FALSE
ILDR2	630	TRUE	FALSE	FALSE
STRN4	631	TRUE	FALSE	FALSE
DCAF16	632	TRUE	FALSE	FALSE
FBXW9	633	TRUE	FALSE	FALSE
RPS6KA2	634	TRUE	FALSE	FALSE
RASA2	635	TRUE	FALSE	FALSE
HES3	636	FALSE	TRUE	FALSE
RNASEH2C	637	TRUE	FALSE	FALSE
FAM219A	638	TRUE	FALSE	FALSE
TIMELESS	639	TRUE	FALSE	FALSE
NAGPA	640	TRUE	FALSE	FALSE
MEGF9	641	TRUE	FALSE	FALSE
TRA2B	642	TRUE	FALSE	FALSE
RP11-159D12.5	643	TRUE	FALSE	FALSE
CTC-326K19.6	644	TRUE	FALSE	FALSE
SLC17A9	645	TRUE	FALSE	FALSE
HOGA1	646	TRUE	FALSE	FALSE
RGS16	647	TRUE	FALSE	FALSE
ITGB1	648	TRUE	FALSE	FALSE
VTA1	649	TRUE	FALSE	FALSE
PDGFC	650	TRUE	FALSE	FALSE
RORA	651	TRUE	FALSE	FALSE
DPF2	652	TRUE	FALSE	FALSE
YAF2	653	TRUE	FALSE	FALSE
LRIG3	654	TRUE	FALSE	FALSE
TMEM133	655	TRUE	FALSE	FALSE
TFAP2E	656	TRUE	FALSE	FALSE
C7orf34	657	TRUE	FALSE	FALSE
TDRD6	658	TRUE	FALSE	FALSE
TMPPE	659	TRUE	FALSE	FALSE
HMHB1	660	TRUE	FALSE	FALSE
KLRF1	661	TRUE	FALSE	FALSE
NUSAP1	662	TRUE	FALSE	FALSE
VPS72	663	TRUE	FALSE	FALSE
NUDT14	664	TRUE	FALSE	FALSE
KRTCAP3	665	TRUE	FALSE	FALSE
HTR6	666	TRUE	FALSE	FALSE
SHISA8	667	TRUE	FALSE	FALSE
NR2C2AP	668	TRUE	FALSE	FALSE
NACC1	669	TRUE	FALSE	FALSE
C3orf62	670	TRUE	FALSE	FALSE
TRH	671	TRUE	FALSE	FALSE
NRL	672	TRUE	FALSE	FALSE
PRR35	673	TRUE	FALSE	FALSE
STXBP5	674	TRUE	FALSE	FALSE
GLI4	675	TRUE	FALSE	FALSE
ATF4	676	TRUE	FALSE	FALSE
GCG	677	TRUE	FALSE	FALSE
ZBTB25	678	TRUE	FALSE	FALSE
DUSP18	679	TRUE	FALSE	FALSE
ORC1	680	TRUE	FALSE	FALSE
ADO	681	TRUE	FALSE	FALSE
FECH	682	TRUE	FALSE	FALSE
TTC39C	683	TRUE	FALSE	FALSE
C9orf131	684	TRUE	FALSE	FALSE
FGF7	685	TRUE	FALSE	FALSE
PPARA	686	TRUE	FALSE	FALSE
ULBP2	687	TRUE	FALSE	FALSE
ZW10	688	TRUE	FALSE	FALSE
CCDC18	689	TRUE	FALSE	FALSE
ATL1	690	TRUE	FALSE	FALSE
C16orf96	691	TRUE	FALSE	FALSE
SHQ1	692	TRUE	FALSE	FALSE
APOC2	693	FALSE	TRUE	FALSE
FBXO41	694	TRUE	FALSE	FALSE
ZNF98	695	TRUE	FALSE	FALSE
CAPZB	696	TRUE	FALSE	FALSE
MESP1	697	TRUE	FALSE	FALSE
TXNRD3NB	698	FALSE	TRUE	FALSE
DUSP10	699	TRUE	FALSE	FALSE
GRM2	700	TRUE	FALSE	FALSE
NEUROD2	701	TRUE	FALSE	FALSE
ZSCAN5A	702	TRUE	FALSE	FALSE
RPL27	703	TRUE	FALSE	FALSE
PMEL	704	TRUE	FALSE	FALSE
GALNT7	705	TRUE	FALSE	FALSE
SLC6A1	706	TRUE	FALSE	FALSE
HOXA6	707	TRUE	FALSE	FALSE
ZNF469	708	TRUE	FALSE	FALSE
CTB-54O9.9	709	TRUE	FALSE	FALSE
LIN28B	710	TRUE	FALSE	FALSE
ZC3HC1	711	TRUE	FALSE	FALSE
ZMYM1	712	TRUE	FALSE	FALSE
PXK	713	TRUE	FALSE	FALSE
PHB	714	TRUE	FALSE	FALSE
TTLL12	715	TRUE	FALSE	FALSE
HYAL4	716	TRUE	FALSE	FALSE
CHERP	717	TRUE	FALSE	FALSE
MUC1	718	TRUE	FALSE	FALSE
SPDYE1	719	TRUE	FALSE	FALSE
DNAJC11	720	TRUE	FALSE	FALSE
GRIN2C	721	TRUE	FALSE	FALSE
DNAJC12	722	TRUE	FALSE	FALSE
CD1D	723	TRUE	FALSE	FALSE
SEC62	724	TRUE	FALSE	FALSE
TUBA4B	725	TRUE	FALSE	FALSE
FURIN	726	TRUE	FALSE	FALSE
ID1	727	TRUE	FALSE	FALSE
GRHL1	728	TRUE	FALSE	FALSE
ARMC6	729	TRUE	FALSE	FALSE
PDF	730	TRUE	FALSE	FALSE
SLC39A3	731	FALSE	TRUE	FALSE
CCAR2	732	TRUE	FALSE	FALSE
RRS1	733	TRUE	FALSE	FALSE
INO80E	734	TRUE	FALSE	FALSE
ENG	735	TRUE	FALSE	FALSE
PCYOX1L	736	TRUE	FALSE	FALSE
SIX4	737	TRUE	FALSE	FALSE
C11orf84	738	TRUE	FALSE	FALSE
CCDC40	739	TRUE	FALSE	FALSE
PPIL4	740	TRUE	FALSE	FALSE
ATP1B1	741	TRUE	FALSE	FALSE
CEACAM21	742	TRUE	FALSE	FALSE
KPRP	743	TRUE	FALSE	FALSE
ECM2	744	TRUE	FALSE	FALSE
ZNF512B	745	TRUE	FALSE	FALSE
NCSTN	746	TRUE	FALSE	FALSE
TRMO	747	TRUE	FALSE	FALSE
NUDCD3	748	TRUE	FALSE	FALSE
CDC16	749	TRUE	FALSE	FALSE
EPHA3	750	TRUE	FALSE	FALSE
ITPA	751	TRUE	FALSE	FALSE
ADIG	752	TRUE	FALSE	FALSE
EPS15L1	753	TRUE	FALSE	FALSE
APOB	754	TRUE	FALSE	FALSE
NUP210	755	TRUE	FALSE	FALSE
ZCCHC3	756	TRUE	FALSE	FALSE
GADD45GIP1	757	TRUE	FALSE	FALSE
CYGB	758	TRUE	FALSE	FALSE
CA1	759	TRUE	FALSE	FALSE
ADGRG7	760	TRUE	FALSE	FALSE
LRRC20	761	TRUE	FALSE	FALSE
OR2AG1	762	FALSE	TRUE	FALSE
SRP72	763	TRUE	FALSE	FALSE
CCT5	764	TRUE	FALSE	FALSE
SETD1B	765	TRUE	FALSE	FALSE
KHDC1L	766	FALSE	TRUE	FALSE
RIMBP3C	767	FALSE	TRUE	FALSE
GCNT7	768	TRUE	FALSE	FALSE
PTK7	769	TRUE	FALSE	FALSE
OR1A2	770	TRUE	FALSE	FALSE
UGT2A1	771	TRUE	FALSE	FALSE
CPLX4	772	TRUE	FALSE	FALSE
RP5-994D16.12	773	TRUE	FALSE	FALSE
PVR	774	TRUE	FALSE	FALSE
CPS1	775	TRUE	FALSE	FALSE
PCDHA9	776	TRUE	FALSE	FALSE
EMID1	777	TRUE	FALSE	FALSE
UST	778	TRUE	FALSE	FALSE
CAPG	779	TRUE	FALSE	FALSE
VAMP5	780	TRUE	FALSE	FALSE
OR7A5	781	TRUE	FALSE	FALSE
NT5DC3	782	TRUE	FALSE	FALSE
RALGDS	783	TRUE	FALSE	FALSE
C19orf66	784	TRUE	FALSE	FALSE
ZNF138	785	TRUE	FALSE	FALSE
RNMT	786	TRUE	FALSE	FALSE
RP11-514P8.7	787	FALSE	TRUE	FALSE
GIPC1	788	TRUE	FALSE	FALSE
DTX3L	789	TRUE	FALSE	FALSE
ABC7-42404400C24.1	790	TRUE	FALSE	FALSE
TAB1	791	TRUE	FALSE	FALSE
SLC26A6	792	TRUE	FALSE	FALSE
C20orf173	793	TRUE	FALSE	FALSE
TCAF1	794	TRUE	FALSE	FALSE
MEOX2	795	TRUE	FALSE	FALSE
TRIM6-TRIM34	796	TRUE	FALSE	FALSE
ERICH3	797	TRUE	FALSE	FALSE
TRIM54	798	TRUE	FALSE	FALSE
METTL17	799	TRUE	FALSE	FALSE
CCDC94	800	TRUE	FALSE	FALSE
USP17L26	801	FALSE	TRUE	FALSE
GOLT1A	802	TRUE	FALSE	FALSE
MISP	803	TRUE	FALSE	FALSE
CMTM5	804	FALSE	TRUE	FALSE
YWHAH	805	TRUE	FALSE	FALSE
RP1L1	806	TRUE	FALSE	FALSE
THUMPD3	807	TRUE	FALSE	FALSE
FBLL1	808	TRUE	FALSE	FALSE
TP53I13	809	TRUE	FALSE	FALSE
SH3RF3	810	TRUE	FALSE	FALSE
RBM20	811	TRUE	FALSE	FALSE
SGMS2	812	TRUE	FALSE	FALSE
HAPLN2	813	TRUE	FALSE	FALSE
EMP3	814	TRUE	FALSE	FALSE
MARCH11	815	TRUE	FALSE	FALSE
DISP2	816	TRUE	FALSE	FALSE
RPP21	817	TRUE	FALSE	FALSE
CD2	818	TRUE	FALSE	FALSE
LCMT2	819	TRUE	FALSE	FALSE
BBOF1	820	TRUE	FALSE	FALSE
ARGFX	821	TRUE	FALSE	FALSE
CAPSL	822	TRUE	FALSE	FALSE
PALD1	823	TRUE	FALSE	FALSE
CEP85	824	TRUE	FALSE	FALSE
NUDT15	825	TRUE	FALSE	FALSE
GCK	826	TRUE	FALSE	FALSE
PATE2	827	TRUE	FALSE	FALSE
C9orf152	828	TRUE	FALSE	FALSE
PCDHB9	829	TRUE	FALSE	FALSE
RP11-403P17.5	830	TRUE	FALSE	FALSE
ACP6	831	TRUE	FALSE	FALSE
SART3	832	TRUE	FALSE	FALSE
ZNF296	833	FALSE	TRUE	FALSE
MGST2	834	TRUE	FALSE	FALSE
RNF17	835	TRUE	FALSE	FALSE
UBIAD1	836	TRUE	FALSE	FALSE
PRH2	837	TRUE	FALSE	FALSE
COL18A1	838	TRUE	FALSE	FALSE
SMCR8	839	TRUE	FALSE	FALSE
DSG1	840	TRUE	FALSE	FALSE
ZMYM6	841	TRUE	FALSE	FALSE
GOLGA8G	842	FALSE	TRUE	FALSE
CDC42EP3	843	TRUE	FALSE	FALSE
RASD1	844	TRUE	FALSE	FALSE
CEACAM4	845	TRUE	FALSE	FALSE
RP11-618P17.4	846	TRUE	FALSE	FALSE
RP11-12J10.3	847	TRUE	FALSE	FALSE
STX10	848	TRUE	FALSE	FALSE
ADAM15	849	TRUE	FALSE	FALSE
MFNG	850	TRUE	FALSE	FALSE
XPO4	851	TRUE	FALSE	FALSE
DNAAF2	852	TRUE	FALSE	FALSE
TPH2	853	TRUE	FALSE	FALSE
C8orf4	854	FALSE	TRUE	FALSE
PPP1R12C	855	TRUE	FALSE	FALSE
INPP5A	856	TRUE	FALSE	FALSE
SALL4	857	TRUE	FALSE	FALSE
NPC1	858	TRUE	FALSE	FALSE
POLR1D	859	TRUE	FALSE	FALSE
GPATCH4	860	TRUE	FALSE	FALSE
PRTG	861	TRUE	FALSE	FALSE
ZNF485	862	TRUE	FALSE	FALSE
DLG5	863	TRUE	FALSE	FALSE
EPHA7	864	TRUE	FALSE	FALSE
ITLN1	865	TRUE	FALSE	FALSE
ATP5L2	866	FALSE	TRUE	FALSE
SCAMP1	867	TRUE	FALSE	FALSE
CRELD1	868	TRUE	FALSE	FALSE
SH3BP5L	869	TRUE	FALSE	FALSE
UMOD	870	TRUE	FALSE	FALSE
IFI27L1	871	TRUE	FALSE	FALSE
CEP63	872	TRUE	FALSE	FALSE
DPP3	873	TRUE	FALSE	FALSE
NME7	874	TRUE	FALSE	FALSE
CCL22	875	TRUE	FALSE	FALSE
CCDC181	876	TRUE	FALSE	FALSE
TAS2R46	877	TRUE	FALSE	FALSE
RP11-432B6.3	878	TRUE	FALSE	FALSE
PHKB	879	TRUE	FALSE	FALSE
TOR1AIP1	880	TRUE	FALSE	FALSE
RSPRY1	881	TRUE	FALSE	FALSE
AC019206.1	882	FALSE	TRUE	FALSE
MYL3	883	TRUE	FALSE	FALSE
TRIM72	884	TRUE	FALSE	FALSE
ODF2	885	TRUE	FALSE	FALSE
HSPA13	886	TRUE	FALSE	FALSE
C9orf78	887	TRUE	FALSE	FALSE
RP11-1212A22.4	888	TRUE	FALSE	FALSE
RBM39	889	TRUE	FALSE	FALSE
IVD	890	TRUE	FALSE	FALSE
R3HCC1	891	TRUE	FALSE	FALSE
LRRFIP1	892	TRUE	FALSE	FALSE
NQO1	893	TRUE	FALSE	FALSE
SHISA5	894	TRUE	FALSE	FALSE
POGZ	895	TRUE	FALSE	FALSE
ST6GALNAC1	896	TRUE	FALSE	FALSE
FAM182B	897	TRUE	FALSE	FALSE
HCAR3	898	TRUE	FALSE	FALSE
EPB41L4B	899	TRUE	FALSE	FALSE
CCBE1	900	TRUE	FALSE	FALSE
NAP1L5	901	TRUE	FALSE	FALSE
ADCY6	902	TRUE	FALSE	FALSE
CHST14	903	TRUE	FALSE	FALSE
KMT2C	904	TRUE	FALSE	FALSE
VPS26A	905	TRUE	FALSE	FALSE
ZSCAN20	906	TRUE	FALSE	FALSE
POLDIP3	907	TRUE	FALSE	FALSE
TOMM5	908	TRUE	FALSE	FALSE
TRPC3	909	TRUE	FALSE	FALSE
WDR33	910	TRUE	FALSE	FALSE
PTPRZ1	911	TRUE	FALSE	FALSE
RCN3	912	TRUE	FALSE	FALSE
CGGBP1	913	TRUE	FALSE	FALSE
KDF1	914	TRUE	FALSE	FALSE
DNAJB7	915	TRUE	FALSE	FALSE
VCL	916	TRUE	FALSE	FALSE
FAM187A	917	TRUE	FALSE	FALSE
PAN2	918	TRUE	FALSE	FALSE
SLC9C1	919	TRUE	FALSE	FALSE
RP1	920	TRUE	FALSE	FALSE
ASCL4	921	TRUE	FALSE	FALSE
HS6ST3	922	TRUE	FALSE	FALSE
IMPG1	923	TRUE	FALSE	FALSE
RPF2	924	TRUE	FALSE	FALSE
NBPF20	925	FALSE	TRUE	FALSE
AP000687.1	926	FALSE	TRUE	FALSE
CADPS	927	TRUE	FALSE	FALSE
RSAD1	928	TRUE	FALSE	FALSE
RAPGEF4	929	TRUE	FALSE	FALSE
TTC9	930	TRUE	FALSE	FALSE
CACNA1E	931	TRUE	FALSE	FALSE
ZNF417	932	TRUE	FALSE	FALSE
OR9I1	933	FALSE	TRUE	FALSE
PCDHB15	934	TRUE	FALSE	FALSE
ANKRD55	935	TRUE	FALSE	FALSE
FAM219B	936	TRUE	FALSE	FALSE
RAB11FIP3	937	TRUE	FALSE	FALSE
HSDL2	938	TRUE	FALSE	FALSE
GRB7	939	TRUE	FALSE	FALSE
SOGA1	940	TRUE	FALSE	FALSE
POU6F2	941	TRUE	FALSE	FALSE
RPL36	942	TRUE	FALSE	FALSE
EFCAB7	943	TRUE	FALSE	FALSE
JAZF1	944	TRUE	FALSE	FALSE
ABHD6	945	TRUE	FALSE	FALSE
LYRM7	946	TRUE	FALSE	FALSE
C19orf73	947	FALSE	TRUE	FALSE
HIPK2	948	TRUE	FALSE	FALSE
URI1	949	TRUE	FALSE	FALSE
IDH3B	950	TRUE	FALSE	FALSE
THY1	951	TRUE	FALSE	FALSE
MROH2B	952	TRUE	FALSE	FALSE
AL645922.1	953	TRUE	FALSE	FALSE
OR10H3	954	TRUE	FALSE	FALSE
MYO18A	955	TRUE	FALSE	FALSE
SERINC2	956	TRUE	FALSE	FALSE
TARBP2	957	TRUE	FALSE	FALSE
NFAT5	958	TRUE	FALSE	FALSE
HACE1	959	TRUE	FALSE	FALSE
NRP2	960	TRUE	FALSE	FALSE
PKHD1L1	961	TRUE	FALSE	FALSE
PTH	962	FALSE	TRUE	FALSE
RP11-293I14.2	963	TRUE	FALSE	FALSE
CTXN3	964	TRUE	FALSE	FALSE
SOCS6	965	TRUE	FALSE	FALSE
CD101	966	TRUE	FALSE	FALSE
NFE2	967	TRUE	FALSE	FALSE
NIPAL4	968	TRUE	FALSE	FALSE
ZBED5	969	TRUE	FALSE	FALSE
NOP14	970	TRUE	FALSE	FALSE
BET1	971	TRUE	FALSE	FALSE
TSC22D4	972	TRUE	FALSE	FALSE
HRH4	973	TRUE	FALSE	FALSE
SRPRB	974	TRUE	FALSE	FALSE
CDK2AP2	975	TRUE	FALSE	FALSE
DNMT3B	976	TRUE	FALSE	FALSE
FOXM1	977	TRUE	FALSE	FALSE
CACNG4	978	TRUE	FALSE	FALSE
FSTL5	979	TRUE	FALSE	FALSE
SUGP2	980	TRUE	FALSE	FALSE
RNF34	981	TRUE	FALSE	FALSE
FP325317.1	982	FALSE	TRUE	FALSE
CEP19	983	TRUE	FALSE	FALSE
ARHGAP39	984	TRUE	FALSE	FALSE
FAR1	985	TRUE	FALSE	FALSE
ZNF831	986	TRUE	FALSE	FALSE
PFN3	987	FALSE	TRUE	FALSE
P2RY14	988	TRUE	FALSE	FALSE
RBBP4	989	TRUE	FALSE	FALSE
ZNF727	990	TRUE	FALSE	FALSE
PIGV	991	TRUE	FALSE	FALSE
EIF1AD	992	TRUE	FALSE	FALSE
CAGE1	993	TRUE	FALSE	FALSE
CD6	994	TRUE	FALSE	FALSE
ARHGAP22	995	TRUE	FALSE	FALSE
GLCE	996	TRUE	FALSE	FALSE
RAB40C	997	TRUE	FALSE	FALSE
NETO2	998	TRUE	FALSE	FALSE
ZHX3	999	TRUE	FALSE	FALSE
ERICH6B	1000	TRUE	FALSE	FALSE
STAU2	1001	TRUE	FALSE	FALSE
SLIRP	1002	TRUE	FALSE	FALSE
CFAP206	1003	TRUE	FALSE	FALSE
POLR1B	1004	TRUE	FALSE	FALSE
CAV1	1005	TRUE	FALSE	FALSE
KCNA3	1006	FALSE	TRUE	FALSE
OR13D1	1007	TRUE	FALSE	FALSE
KCNMA1	1008	TRUE	FALSE	FALSE
WNK2	1009	TRUE	FALSE	FALSE
KANK3	1010	TRUE	FALSE	FALSE
ALDH7A1	1011	TRUE	FALSE	FALSE
COPG2	1012	TRUE	FALSE	FALSE
GOLT1B	1013	TRUE	FALSE	FALSE
GDF11	1014	TRUE	FALSE	FALSE
MASP2	1015	TRUE	FALSE	FALSE
C9orf66	1016	TRUE	FALSE	FALSE
AADAC	1017	TRUE	FALSE	FALSE
ATP6V0E2	1018	TRUE	FALSE	FALSE
GATSL3	1019	TRUE	FALSE	FALSE
E2F8	1020	TRUE	FALSE	FALSE
METTL10	1021	TRUE	FALSE	FALSE
HNRNPA1	1022	TRUE	FALSE	FALSE
AC138645.1	1023	TRUE	FALSE	FALSE
IQCD	1024	TRUE	FALSE	FALSE
CPTP	1025	TRUE	FALSE	FALSE
KLF1	1026	TRUE	FALSE	FALSE
C18orf21	1027	TRUE	FALSE	FALSE
VWA5B1	1028	TRUE	FALSE	FALSE
PRR11	1029	TRUE	FALSE	FALSE
LYPD3	1030	TRUE	FALSE	FALSE
AC002985.3	1031	TRUE	FALSE	FALSE
RIDA	1032	TRUE	FALSE	FALSE
PGPEP1	1033	TRUE	FALSE	FALSE
DDX46	1034	TRUE	FALSE	FALSE
MFF	1035	TRUE	FALSE	FALSE
EPS8L1	1036	TRUE	FALSE	FALSE
ANKRD44	1037	TRUE	FALSE	FALSE
DPEP1	1038	TRUE	FALSE	FALSE
COMMD7	1039	TRUE	FALSE	FALSE
ZNF541	1040	TRUE	FALSE	FALSE
EIF5B	1041	TRUE	FALSE	FALSE
TFPI2	1042	TRUE	FALSE	FALSE
PPFIA2	1043	TRUE	FALSE	FALSE
TNFRSF18	1044	TRUE	FALSE	FALSE
MRPL1	1045	TRUE	FALSE	FALSE
DDX47	1046	TRUE	FALSE	FALSE
RNF141	1047	TRUE	FALSE	FALSE
POTEH	1048	FALSE	TRUE	FALSE
KRT39	1049	TRUE	FALSE	FALSE
FAM169A	1050	TRUE	FALSE	FALSE
ARL11	1051	TRUE	FALSE	FALSE
FSTL1	1052	TRUE	FALSE	FALSE
PCDHA7	1053	TRUE	FALSE	FALSE
GDPGP1	1054	TRUE	FALSE	FALSE
JDP2	1055	TRUE	FALSE	FALSE
HCRTR2	1056	TRUE	FALSE	FALSE
OR5C1	1057	FALSE	TRUE	FALSE
FUT6	1058	TRUE	FALSE	FALSE
SEPT9	1059	TRUE	FALSE	FALSE
PAX6	1060	TRUE	FALSE	FALSE
SAMD7	1061	TRUE	FALSE	FALSE
SLC35E3	1062	TRUE	FALSE	FALSE
BANF1	1063	TRUE	FALSE	FALSE
NIT1	1064	TRUE	FALSE	FALSE
FGF11	1065	TRUE	FALSE	FALSE
COMMD2	1066	TRUE	FALSE	FALSE
SCAF4	1067	TRUE	FALSE	FALSE
ZC3H7A	1068	TRUE	FALSE	FALSE
SPATA31A7	1069	FALSE	TRUE	FALSE
BCL7A	1070	TRUE	FALSE	FALSE
FAM166B	1071	TRUE	FALSE	FALSE
SLC35G1	1072	TRUE	FALSE	FALSE
CD209	1073	TRUE	FALSE	FALSE
CAV2	1074	TRUE	FALSE	FALSE
TUBG2	1075	TRUE	FALSE	FALSE
IPCEF1	1076	TRUE	FALSE	FALSE
HEPACAM2	1077	TRUE	FALSE	FALSE
TGFBR1	1078	TRUE	FALSE	FALSE
PLEKHA2	1079	TRUE	FALSE	FALSE
SEC14L6	1080	TRUE	FALSE	FALSE
OGFOD3	1081	TRUE	FALSE	FALSE
B4GALT7	1082	TRUE	FALSE	FALSE
H2AFZ	1083	TRUE	FALSE	FALSE
FAM181B	1084	TRUE	FALSE	FALSE
AKAP11	1085	TRUE	FALSE	FALSE
DZIP1L	1086	TRUE	FALSE	FALSE
TAX1BP3	1087	TRUE	FALSE	FALSE
TP53I11	1088	TRUE	FALSE	FALSE
ASAH1	1089	TRUE	FALSE	FALSE
KRBOX1	1090	TRUE	FALSE	FALSE
SIRPB2	1091	TRUE	FALSE	FALSE
TMEM114	1092	FALSE	TRUE	FALSE
CFAP44	1093	TRUE	FALSE	FALSE
ZNF101	1094	TRUE	FALSE	FALSE
DR1	1095	TRUE	FALSE	FALSE
P2RY13	1096	TRUE	FALSE	FALSE
ZNF251	1097	TRUE	FALSE	FALSE
SLIT3	1098	TRUE	FALSE	FALSE
ARSK	1099	TRUE	FALSE	FALSE
SUSD1	1100	TRUE	FALSE	FALSE
CLIC5	1101	TRUE	FALSE	FALSE
FP325331.1	1102	FALSE	TRUE	FALSE
ATAD2	1103	TRUE	FALSE	FALSE
PRKDC	1104	TRUE	FALSE	FALSE
DDX19A	1105	TRUE	FALSE	FALSE
HIP1	1106	TRUE	FALSE	FALSE
MRPS30	1107	TRUE	FALSE	FALSE
GDAP2	1108	TRUE	FALSE	FALSE
HACD2	1109	TRUE	FALSE	FALSE
TNNC2	1110	TRUE	FALSE	FALSE
CALD1	1111	TRUE	FALSE	FALSE
SULT1B1	1112	TRUE	FALSE	FALSE
ADCY3	1113	TRUE	FALSE	FALSE
MIP	1114	TRUE	FALSE	FALSE
FAM217B	1115	TRUE	FALSE	FALSE
TMEM59	1116	TRUE	FALSE	FALSE
OR8U1	1117	FALSE	TRUE	FALSE
IFT80	1118	TRUE	FALSE	FALSE
BMP6	1119	TRUE	FALSE	FALSE
PID1	1120	TRUE	FALSE	FALSE
UBE2N	1121	TRUE	FALSE	FALSE
AHDC1	1122	TRUE	FALSE	FALSE
AC129492.1	1123	TRUE	FALSE	FALSE
SMARCAL1	1124	TRUE	FALSE	FALSE
PILRA	1125	TRUE	FALSE	FALSE
IRAK4	1126	TRUE	FALSE	FALSE
OR7C1	1127	TRUE	FALSE	FALSE
KDM2A	1128	TRUE	FALSE	FALSE
RARRES3	1129	FALSE	TRUE	FALSE
RIPK2	1130	TRUE	FALSE	FALSE
N4BP2L2	1131	TRUE	FALSE	FALSE
PLBD1	1132	TRUE	FALSE	FALSE
UBR5	1133	TRUE	FALSE	FALSE
UROS	1134	TRUE	FALSE	FALSE
PCSK9	1135	TRUE	FALSE	FALSE
POLR3GL	1136	TRUE	FALSE	FALSE
FSD2	1137	TRUE	FALSE	FALSE
AKR1C4	1138	TRUE	FALSE	FALSE
MRPL23	1139	TRUE	FALSE	FALSE
BEND5	1140	TRUE	FALSE	FALSE
TTC21B	1141	TRUE	FALSE	FALSE
NKX2-5	1142	FALSE	TRUE	FALSE
NOP56	1143	TRUE	FALSE	FALSE
NUDT7	1144	TRUE	FALSE	FALSE
AC026449.1	1145	TRUE	FALSE	FALSE
SF1	1146	TRUE	FALSE	FALSE
ATP6V0B	1147	TRUE	FALSE	FALSE
RP11-727F15.14	1148	TRUE	FALSE	FALSE
FAM210A	1149	TRUE	FALSE	FALSE
EFCAB8	1150	TRUE	FALSE	FALSE
LCA5L	1151	TRUE	FALSE	FALSE
TUBGCP6	1152	TRUE	FALSE	FALSE
KHDRBS1	1153	TRUE	FALSE	FALSE
SOBP	1154	TRUE	FALSE	FALSE
TMEM158	1155	TRUE	FALSE	FALSE
METTL9	1156	TRUE	FALSE	FALSE
SRRT	1157	TRUE	FALSE	FALSE
CYP3A7-CYP3A51P	1158	TRUE	FALSE	FALSE
CCNF	1159	TRUE	FALSE	FALSE
COX6A1	1160	TRUE	FALSE	FALSE
PLPPR4	1161	TRUE	FALSE	FALSE
TRAM2	1162	TRUE	FALSE	FALSE
CTXN2	1163	TRUE	FALSE	FALSE
CLEC4A	1164	TRUE	FALSE	FALSE
ZBTB21	1165	TRUE	FALSE	FALSE
ZDHHC4	1166	TRUE	FALSE	FALSE
C3orf49	1167	TRUE	FALSE	FALSE
ROBO3	1168	TRUE	FALSE	FALSE
OR5T1	1169	FALSE	TRUE	FALSE
TPRX1	1170	TRUE	FALSE	FALSE
C3orf20	1171	TRUE	FALSE	FALSE
RP11-310K10.1	1172	TRUE	FALSE	FALSE
CCDC177	1173	TRUE	FALSE	FALSE
GFRA3	1174	TRUE	FALSE	FALSE
SSBP2	1175	TRUE	FALSE	FALSE
USP12	1176	TRUE	FALSE	FALSE
HLTF	1177	TRUE	FALSE	FALSE
PPM1G	1178	TRUE	FALSE	FALSE
TFEC	1179	TRUE	FALSE	FALSE
THOP1	1180	TRUE	FALSE	FALSE
AC010655.1	1181	FALSE	TRUE	FALSE
ZNF492	1182	TRUE	FALSE	FALSE
CDKN2D	1183	TRUE	FALSE	FALSE
RP11-762I7.5	1184	TRUE	FALSE	FALSE
C17orf99	1185	TRUE	FALSE	FALSE
FAM167B	1186	TRUE	FALSE	FALSE
HIST1H4H	1187	TRUE	FALSE	FALSE
LIMK2	1188	TRUE	FALSE	FALSE
VMP1	1189	TRUE	FALSE	FALSE
CAMK2A	1190	TRUE	FALSE	FALSE
ZP3	1191	TRUE	FALSE	FALSE
SUSD5	1192	TRUE	FALSE	FALSE
KIAA1841	1193	TRUE	FALSE	FALSE
MTTP	1194	TRUE	FALSE	FALSE
ZNF717	1195	TRUE	FALSE	FALSE
IL25	1196	TRUE	FALSE	FALSE
PBLD	1197	TRUE	FALSE	FALSE
NAV1	1198	TRUE	FALSE	FALSE
FREM2	1199	TRUE	FALSE	FALSE
PLD5	1200	TRUE	FALSE	FALSE
MSMP	1201	TRUE	FALSE	FALSE
